scene,scene_time_utc,MMSI,Name,Ship_Type,gfw_shiptype,Center_latitude,Center_longitude,Sog,Cog,AIS_Latitude,AIS_Longitude,sar_ais_distance_km,sar_projected_distance_km,sar_kalman_est_distance_km,AIS_update_time_gap_hours,ais_position_time_gap_hours,kalman_dt_hours,kalman_pred_residual_m,kalman_mmsi_observation_count,patch_rgb_vv_actual_file,patch_rgb_vh_actual_file,source_file,candidate_type,score,rule,evidence,neighbor_mmsi,neighbor_distance_km,neighbor_sog,timestamp_start,timestamp_end,gear_label,gear_probability,godark_probability,godark_label,spoofing_probability,spoofing_label,transshipment_probability,transshipment_label,transshipment_event_id,model_source,inference_status,yolo_class,yolo_confidence,yolo_bbox,yolo_image_name,yolo_source,yolo_patch_key,ai_gear_label,ai_gear_probability,ai_godark_probability,ai_spoofing_probability,ai_transshipment_probability,hybrid_status,ai_source,Center_x,Center_y,patch,patch_cal,category,Head_x,Head_y,Tail_x,Tail_y,UpperLeft_x,UpperLeft_y,LowerRight_x,LowerRight_y,Manual_Length,North_Direction,Chip_Direction,Incidence,Elevation,Slant_Range_Time,Nav_Status,Rot,Projected_Latitude,Projected_Longitude,True_Head,AIS_Length,AIS_Width,Draught,Length_overall,Breadth_extreme,Elaborated_type,Gross_tonnage,Deadweight,patch_vv_label,patch_vh_label,patch_vv_actual_file,patch_vh_actual_file,patch_cal_vv_label,patch_cal_vh_label,patch_cal_vv_actual_file,patch_cal_vh_actual_file,patch_uint8_vv_label,patch_uint8_vh_label,patch_uint8_vv_actual_file,patch_uint8_vh_actual_file,patch_rgb_vv_label,patch_rgb_vh_label,polarization_vv,polarization_vh,main_polarization,available_polarizations,gfw_lookup_status,gfw_total,gfw_vessel_id,gfw_ssvid,gfw_name,gfw_flag,gfw_callsign,gfw_imo,gfw_shiptype_source,gfw_geartype,gfw_geartype_source,gfw_self_period_from,gfw_self_period_to,gfw_registry_match,gfw_registry_ssvid,gfw_registry_name,gfw_registry_flag,gfw_registry_imo,gfw_registry_length_m,gfw_registry_width_m,gfw_registry_draught_m,gfw_registry_tonnage_gt,gfw_registry_deadweight,gfw_error,head_tail_status,head_tail_method,head_tail_confidence,head_tail_pixel_resolution_m,head_tail_length_pixels,sar_axis_bearing_mod180,sar_axis_elongation,sar_axis_component_area,sar_axis_threshold_percentile,sar_axis_consistency_deg,ais_motion_bearing,ais_motion_distance_km,ais_before_timestamp,ais_after_timestamp,ais_before_lat,ais_before_lon,ais_after_lat,ais_after_lon,ais_nearest_scene_distance_km,axis_ais_angle_difference_deg,head_tail_error,head_tail_pass2_status,head_tail_pass2_error,head_tail_axis_source,head_tail_vv_axis_bearing_mod180,head_tail_vh_axis_bearing_mod180,head_tail_cross_pol_difference_deg,gfw_sar_bearing_status,gfw_sar_bearing,gfw_sar_bearing_feature_id,gfw_sar_bearing_timestamp,gfw_sar_bearing_match_distance_m,gfw_sar_bearing_existing_head_difference_deg,gfw_sar_bearing_error,gfw_dataset,gfw_registry_tonnage_gt_source,gfw_registry_deadweight_source,IMO,GT,DWT,IMO_source,GT_source,DWT_source,UpperLeft_LowerRight_status,UpperLeft_LowerRight_source,IMO_source_url,GT_source_url,vesselfinder_gt,vesselfinder_imo,vesselfinder_mmsi,vesselfinder_name,vesselfinder_source_url,vesselfinder_gt_status,vesselfinder_imo_status,boat_agent_imo,boat_agent_gt,boat_agent_name,boat_agent_source_url,boat_agent_imo_status,DWT_source_url,shipxplorer_imo,shipxplorer_gt,shipxplorer_dwt,shipxplorer_name,shipxplorer_source_url,shipxplorer_status,patch_size,source_dataset,Name_source,Length_overall_source,Length_overall_source_url,AIS_update_status,AIS_update_source_kind,AIS_update_source_dataset,AIS_update_source_file,AIS_update_source_cache,AIS_update_datetime,AIS_update_note,SOG_COG_method,AIS_update_candidate_gfw_vessel_id,AIS_update_candidate_name,AIS_update_candidate_match_note,AIS_update_center_distance_km,AIS_update_source_url,AIS_update_fetch_time_utc,Sog_original,Cog_original,sog_cog_status,sog_cog_source,sog_cog_source_fields,sog_cog_formula,sog_cog_scene_timestamp_utc,sog_cog_distance_km,sog_cog_time_hours,AIS_Latitude_original,AIS_Longitude_original,ais_position_status,ais_position_source,ais_position_source_fields,ais_position_formula,ais_position_scene_timestamp_utc,ais_position_interpolation_ratio,Sog_before_ais_latlon_formula,Cog_before_ais_latlon_formula,ais_latlon_formula_status,ais_latlon_formula_source,ais_latlon_formula_note,ais_latlon_formula_neighbor_scene,ais_latlon_formula_time_gap_hours,ais_latlon_formula_distance_km,SOG_calc,COG_calc,distance_m,delta_time_s,gfw_live_track_window_days,gfw_live_track_point_count,gfw_live_track_nearest_time,gfw_live_track_nearest_minutes,kalman_status,kalman_note,kalman_scene_timestamp_utc,kalman_sequence_index,kalman_position_measurement_source,kalman_velocity_measurement_used,kalman_velocity_measurement_source,kalman_pred_lat,kalman_pred_lon,kalman_est_lat,kalman_est_lon,kalman_est_sog,kalman_est_cog,kalman_est_position_sigma_m,kalman_est_velocity_sigma_mps,kalman_model,kalman_process_acceleration_sigma_mps2,kalman_position_measurement_sigma_m,kalman_velocity_measurement_sigma_mps
S1A_IW_GRDH_1SDV_20260219T205511_20260219T205536_063293_07F2AC_3ED7,2026-02-19T20:55:11Z,525101077,SABUK NUSANTARA 103,PASSENGER,PASSENGER,-7.62585620971566,131.02289672365245,0.81793,87.138526,-7.79637778870165,131.02535247802734,18.96309143967112,,18.96309158712831,0.080278,,,,1,Passenger_x15627_y20079_vv.png,Passenger_x15627_y20079_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 18.96 km with time gap 0.08 h,,,,2026-02-19T20:55:11Z,2026-02-19T20:55:11Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Passenger,0.3062511086463928,"79.49840545654297,88.78690338134766,108.8088150024414,111.1085433959961",Passenger_x15627_y20079_vv_vh_rgb.png,hasilyolov12n/predictions.csv,passenger_x15627_y20079,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260219T223304_20260219T223329_063294_07F2B4_8D7A,2026-02-19T22:33:04Z,304200000,BBC SCANDINAVIA,CARGO,CARGO,-4.089967623228222,107.30790804111452,13.110585,15.90974,-3.91,107.36000061,20.829060095955484,,20.829060095955484,0.448889,,,,1,Cargo_x18276_y15517_vv.png,Cargo_x18276_y15517_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.83 km with time gap 0.45 h; wide SAR-AIS distance 20.83 km with time gap 0.45 h,,,,2026-02-19T22:33:04Z,2026-02-19T22:33:04Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260219T223354_20260219T223421_063294_07F2B4_8FBD,2026-02-19T22:33:54Z,525015381,KMP MUSTHIKA KENCANA,PASSENGER,PASSENGER,-5.944098963593521,105.97511508673549,1.783121,102.601861,-6.699388608013839,105.9954071044922,84.014429784122,,84.01442999164196,0.435,,,,1,Passenger_x11178_y2687_vv.png,Passenger_x11178_y2687_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 84.01 km with time gap 0.43 h; wide SAR-AIS distance 84.01 km with time gap 0.43 h,,,,2026-02-19T22:33:54Z,2026-02-19T22:33:54Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260221T113359_20260221T113424_063317_07F392_DB22,2026-02-21T11:33:59Z,416006701,HO HSIN HSING 603,FISHING,FISHING,2.71573964911984,101.1106295416754,7.889804,62.295669,1.562954622827754,101.23111724853516,128.88128039482524,,128.87505557994578,0.433611,,47.711389,436360.314,2,Fishing112_Fishing_x16751_y7230.png,Fishing112_Fishing_x16751_y7230_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 128.88 km with time gap 0.43 h; wide SAR-AIS distance 128.88 km with time gap 0.43 h,,,,2026-02-21T11:33:59Z,2026-02-21T11:33:59Z,,,,,,,0.01393763102834089,normal,real_loitering_000084,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=available,,,,,,,,,,,0.01393763102834089,rule_only,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260223T093554_20260223T093623_063344_07F4A6_8C6D,2026-02-23T09:35:54Z,525900453,KM SUN RISE I,FISHING,FISHING,-7.451208497267613,132.2865239209349,0.007748,180.0,-9.360997821644466,132.286376953125,212.3591777685328,,212.35916090677543,2.401667,,492.813611,223213.325,3,Fishing112_Fishing_x18795_y6919.png,Fishing112_Fishing_x18795_y6919_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,wide SAR-AIS distance 212.36 km with time gap 2.40 h,,,,2026-02-23T09:35:54Z,2026-02-23T09:35:54Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Fishing,0.7870675325393677,"49.20500946044922,48.475242614746094,76.95703887939453,75.88172149658203",Fishing112_Fishing_x18795_y6919_vv_vh_rgb.png,RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,fishing112_fishing_x18795_y6919,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,2026-02-23T11:15:19Z,525023144,SMS MULAWARMAN,PASSENGER,PASSENGER,-5.926171657536398,105.94071748038684,2.829945,86.684983,-6.702116428464617,105.94802856445312,86.28502450030773,,86.28502466641848,0.255278,,,,1,Passenger_x5819_y14171_vv.png,Passenger_x5819_y14171_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 86.29 km with time gap 0.26 h; wide SAR-AIS distance 86.29 km with time gap 0.26 h,,,,2026-02-23T11:15:19Z,2026-02-23T11:15:19Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260223T111544_20260223T111609_063345_07F4B1_B4DD,2026-02-23T11:15:44Z,525012345,,FISHING,FISHING,-4.388476260609206,106.60984100378624,0.0,0.0,-3.2,116.19999695,1072.1913991503927,,1072.1913320791673,0.262222,,109.396389,173419.674,3,Fishing112_Fishing_x16864_y13859.png,Fishing112_Fishing_x16864_y13859_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 1072.19 km with time gap 0.26 h; wide SAR-AIS distance 1072.19 km with time gap 0.26 h,,,,2026-02-23T11:15:44Z,2026-02-23T11:15:44Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260224T210149_20260224T210214_063366_07F57B_C945,2026-02-24T21:01:49Z,525600798,AQUA BLU,PASSENGER,PASSENGER,-0.5848566133614249,130.31883926853314,0.0,0.0,-0.821543197594231,130.31810760498047,26.31850945361666,,26.318676545593423,0.030278,,323.396111,2159081.983,2,Passenger_x16688_y6378_vv.png,Passenger_x16688_y6378_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 26.32 km with time gap 0.03 h; wide SAR-AIS distance 26.32 km with time gap 0.03 h,,,,2026-02-24T21:01:49Z,2026-02-24T21:01:49Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Fishing,0.7238012552261353,"70.65055084228516,76.40005493164062,111.6838607788086,116.72198486328124",Passenger_x16688_y6378_vv_vh_rgb.png,hasilyolov12n/predictions.csv,passenger_x16688_y6378,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260225T092002_20260225T092032_063373_07F5C5_3808,2026-02-25T09:20:02Z,525600768,,FISHING,FISHING,-5.517773439685314,135.3324291162323,,241.4,-4.310122853850752,135.3182601928711,134.2939777769313,,134.29397820880456,2.333889,,,,1,Fishing112_Fishing_x12218_y9591.png,Fishing112_Fishing_x12218_y9591_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,wide SAR-AIS distance 134.29 km with time gap 2.33 h,,,,2026-02-25T09:20:02Z,2026-02-25T09:20:02Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260225T214321_20260225T214346_063381_07F60D_CA72,2026-02-25T21:43:21Z,525100038,KM. BIMA PUTRA,FISHING,FISHING,-2.459312365091385,118.45856015289452,0.930071,155.5,-1.7331722048396954,118.46969604492188,80.75269477737469,,80.75270976074503,0.2775,,167.8775,289168.024,2,Fishing112_Fishing_x2294_y10990.png,Fishing112_Fishing_x2294_y10990_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 80.75 km with time gap 0.28 h; wide SAR-AIS distance 80.75 km with time gap 0.28 h,,,,2026-02-25T21:43:21Z,2026-02-25T21:43:21Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Fishing,0.7573645710945129,"38.09648132324219,45.72832489013672,71.06922149658203,78.24861145019531",Fishing112_Fishing_x2294_y10990_vv_vh_rgb.png,RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,fishing112_fishing_x2294_y10990,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260302T110658_20260302T110723_063447_07F891_0752,2026-03-02T11:06:58Z,525005012,KM.TATAMAILAU,PASSENGER,PASSENGER,-6.690450949428258,108.61138958783134,0.020503,180.0,-5.940484799127557,108.6111831665039,83.39254937565731,,83.3925492785402,0.116111,,,,2,Passenger_x11645_y18543_vv.png,Passenger_x11645_y18543_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 83.39 km with time gap 0.12 h; wide SAR-AIS distance 83.39 km with time gap 0.12 h,,,,2026-03-02T11:06:58Z,2026-03-02T11:06:58Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Passenger,0.2702550292015075,"53.7883186340332,46.20532989501953,75.84849548339844,68.68639373779297",Passenger_x11645_y18543_vv_vh_rgb.png,RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,passenger_x11645_y18543,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260302T215312_20260302T215340_063454_07F8CE_BD63,2026-03-02T21:53:12Z,525100795,GARDA MARITIM II,PASSENGER,PASSENGER,-8.478661518254134,116.70841981692338,0.0,0.0,-9.718532282397597,116.6744613647461,137.91793473342116,,137.917934481005,0.113333,,,,1,Passenger_x20219_y13011_vv.png,Passenger_x20219_y13011_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 137.92 km with time gap 0.11 h; wide SAR-AIS distance 137.92 km with time gap 0.11 h,,,,2026-03-02T21:53:12Z,2026-03-02T21:53:12Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260302T215312_20260302T215340_063454_07F8CE_BD63,2026-03-02T21:53:12Z,525900118,NAGA MAS PERKASA 61,FISHING,FISHING,-9.03066538862103,115.11557044836984,7.596836,123.868809,-9.208187826138108,115.16487121582033,20.46827005058746,,20.468270586065117,0.113333,,,,1,Fishing112_Fishing_x2714_y19166.png,Fishing112_Fishing_x2714_y19166_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.47 km with time gap 0.11 h; wide SAR-AIS distance 20.47 km with time gap 0.11 h,,,,2026-03-02T21:53:12Z,2026-03-02T21:53:12Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260303T100844_20260303T100912_063461_07F912_6A18,2026-03-03T10:08:44Z,525005038,WILIS,PASSENGER,PASSENGER,-8.9056464288985,124.00945331126591,1.851798,148.929663,-9.417225890585112,124.07478332519533,57.33541524404163,,57.33541524546538,0.145556,,,,1,Passenger_x17258_y19505_vv.png,Passenger_x17258_y19505_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 57.34 km with time gap 0.15 h; wide SAR-AIS distance 57.34 km with time gap 0.15 h,,,,2026-03-03T10:08:44Z,2026-03-03T10:08:44Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260303T223214_20260303T223239_063469_07F964_7A45,2026-03-03T22:32:14Z,525221113,TRIANIS 1,FISHING,FISHING,0.0081539962965571,106.84903366209528,6.947817,255.223188,1.3628627980286985,106.71363830566406,151.38728763438843,,151.387287804562,0.462778,,,,1,Fishing112_Fishing_x5986_y3504.png,Fishing112_Fishing_x5986_y3504_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 151.39 km with time gap 0.46 h; wide SAR-AIS distance 151.39 km with time gap 0.46 h,,,,2026-03-03T22:32:14Z,2026-03-03T22:32:14Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
