scene,scene_time_utc,MMSI,Name,Ship_Type,gfw_shiptype,Center_latitude,Center_longitude,Sog,Cog,AIS_Latitude,AIS_Longitude,sar_ais_distance_km,sar_projected_distance_km,sar_kalman_est_distance_km,AIS_update_time_gap_hours,ais_position_time_gap_hours,kalman_dt_hours,kalman_pred_residual_m,kalman_mmsi_observation_count,patch_rgb_vv_actual_file,patch_rgb_vh_actual_file,source_file,candidate_type,score,rule,evidence,neighbor_mmsi,neighbor_distance_km,neighbor_sog
S1A_IW_GRDH_1SDV_20260213T092057_20260213T092122_063198_07EF1E_C665,2026-02-13T09:20:57Z,525010133,KMP NAPAN WAINAMI,PASSENGER,PASSENGER,-2.498156674563771,134.43963395205807,7.237511,175.101068,-1.7444966386574348,134.439697265625,83.8032884567181,,83.80328830747226,0.349167,,,,2,Passenger_x9506_y9533_vv.png,Passenger_x9506_y9533_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 83.80 km with time gap 0.35 h; wide SAR-AIS distance 83.80 km with time gap 0.35 h,,,
S1A_IW_GRDH_1SDV_20260214T114040_20260214T114109_063214_07EFB0_20AD,2026-02-14T11:40:40Z,525801704,SPOB.SUMBER JAYA 27,PASSENGER,PASSENGER,-2.503255266594496,100.25247771230784,5.405963,176.941374,-1.759595777630072,100.25299072265624,82.69129619019078,,82.69129592646303,0.322222,,,,1,Passenger_x17621_y5943_vv.png,Passenger_x17621_y5943_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 82.69 km with time gap 0.32 h; wide SAR-AIS distance 82.69 km with time gap 0.32 h,,,
S1A_IW_GRDH_1SDV_20260214T204639_20260214T204704_063220_07EFEA_2B7C,2026-02-14T20:46:39Z,525016285,LOBSTER,PASSENGER,PASSENGER,-5.504887144847263,133.71383055079474,7.284213,245.311035,-4.350519288722583,133.64009857177734,128.61965511972227,,128.61965746985229,0.2225,,203.302222,1211888.827,4,Passenger_x19922_y8859_vv.png,Passenger_x19922_y8859_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 128.62 km with time gap 0.22 h; wide SAR-AIS distance 128.62 km with time gap 0.22 h,,,
S1A_IW_GRDH_1SDV_20260215T090235_20260215T090304_063227_07F032_087D,2026-02-15T09:02:35Z,525600509,KM. HARAPAN MAKMUR 1,FISHING,FISHING,-10.11650698454249,139.90835707397227,0.077254,212.004982,-6.712345619186976,139.94522094726562,378.54770806425427,,378.5477079770761,2.956944,,,,1,Fishing100_Fishing_x8489_y20266.png,Fishing100_Fishing_x8489_y20266_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,wide SAR-AIS distance 378.55 km with time gap 2.96 h,,,
S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C,2026-02-15T10:41:28Z,525005141,KMP NUSA BHAKTI,PASSENGER,PASSENGER,-8.65779189249597,115.87897493338411,11.243625,266.356267,-9.548276186085369,115.74405670166016,100.11937303575492,,100.11937349320796,0.308889,,,,1,Passenger_x16833_y9765_vv.png,Passenger_x16833_y9765_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 100.12 km with time gap 0.31 h; wide SAR-AIS distance 100.12 km with time gap 0.31 h,,,
S1A_IW_GRDH_1SDV_20260215T104157_20260215T104225_063228_07F03A_3689,2026-02-15T10:41:57Z,525005323,KMP.DHARMA KARTIKA,PASSENGER,PASSENGER,-7.474023020513691,114.37845624192458,9.448363,321.662132,-7.834472764669647,114.28939819335938,41.26440561871462,,41.26440520244101,0.300833,,,,1,Passenger_x4493_y15597_vv.png,Passenger_x4493_y15597_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 41.26 km with time gap 0.30 h; wide SAR-AIS distance 41.26 km with time gap 0.30 h,,,
S1A_IW_GRDH_1SDV_20260215T212539_20260215T212604_063235_07F079_236F,2026-02-15T21:25:39Z,525005047,KM.NGGAPULU,PASSENGER,PASSENGER,1.3177259361420988,125.32570493536296,7.771604,72.71839,0.0906371692285555,125.34679412841795,136.46637972461772,,136.46801528950303,0.4275,,83.134444,1832682.101,2,Passenger_x22250_y19280_vv.png,Passenger_x22250_y19280_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 136.47 km with time gap 0.43 h; wide SAR-AIS distance 136.47 km with time gap 0.43 h,,,
S1A_IW_GRDH_1SDV_20260215T212719_20260215T212744_063235_07F079_33A1,2026-02-15T21:27:19Z,525015601,KMP.KAMBANIRU,PASSENGER,PASSENGER,-4.42157979628966,122.90011468411656,,0.0,-5.361383283735063,122.90164947509766,104.50166252699731,,104.50166211256096,1.544722,,,,1,Passenger_x9536_y16083_vv.png,Passenger_x9536_y16083_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 104.50 km with time gap 1.54 h; wide SAR-AIS distance 104.50 km with time gap 1.54 h,,,
S1A_IW_GRDH_1SDV_20260215T212809_20260215T212834_063235_07F079_1E9A,2026-02-15T21:28:09Z,538071199,SAMAYA,PASSENGER,PASSENGER,-6.894064169658552,123.57219214806582,6.596243,114.144382,-5.78509008126325,123.67652893066406,123.85038679901285,,123.85038693203873,0.530833,,,,1,Passenger_x24277_y10106_vv.png,Passenger_x24277_y10106_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 123.85 km with time gap 0.53 h; wide SAR-AIS distance 123.85 km with time gap 0.53 h,,,
S1A_IW_GRDH_1SDV_20260216T112315_20260216T112344_063243_07F0C2_ED7C,2026-02-16T11:23:15Z,525001125,LEGUNDI,PASSENGER,PASSENGER,-5.90594831265908,105.84698586140222,3.583249,89.021385,-6.6959788109988745,105.93875885009766,88.43112594586249,,88.43112583428872,0.3875,,,,1,Passenger_x25662_y5174_vv.png,Passenger_x25662_y5174_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 88.43 km with time gap 0.39 h; wide SAR-AIS distance 88.43 km with time gap 0.39 h,,,
S1A_IW_GRDH_1SDV_20260216T112434_20260216T112459_063243_07F0C2_052A,2026-02-16T11:24:34Z,525110024,BOJOMA 2916,PASSENGER,OTHER,-2.36839306532108,104.72887665653776,0.0,0.0,-1.8495017201443564,104.72854614257812,57.69817644813841,,57.69813530240478,0.409444,,287.999722,460653.614,2,Passenger_x24118_y16025_vv.png,Passenger_x24118_y16025_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 57.70 km with time gap 0.41 h; wide SAR-AIS distance 57.70 km with time gap 0.41 h,,,
S1A_IW_GRDH_1SDV_20260216T112459_20260216T112524_063243_07F0C2_ED90,2026-02-16T11:24:59Z,525016724,KMP KUNDUR,PASSENGER,PASSENGER,0.3922497805949811,104.23477188277838,7.76364,14.921305,1.0408973283066016,104.23828125,72.12747153923748,,72.13017217152026,0.416389,,120.126389,1799522.477,4,Passenger_x22176_y2171_vv.png,Passenger_x22176_y2171_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 72.13 km with time gap 0.42 h; wide SAR-AIS distance 72.13 km with time gap 0.42 h,,,
S1A_IW_GRDH_1SDV_20260216T112524_20260216T112549_063243_07F0C2_14CA,2026-02-16T11:25:24Z,525100864,PUTRI ANGGRENI 05,PASSENGER,PASSENGER,1.0611233951554264,103.48855919384964,10.933177,333.579974,0.2434151002887306,103.53755950927734,91.08821993132379,,91.0882199681776,0.423333,,,,1,Passenger_x17387_y11438_vv.png,Passenger_x17387_y11438_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 91.09 km with time gap 0.42 h; wide SAR-AIS distance 91.09 km with time gap 0.42 h,,,
S1A_IW_GRDH_1SDV_20260216T220839_20260216T220904_063250_07F107_CAF8,2026-02-16T22:08:39Z,538011731,PASPALEY PEARL,PASSENGER,PASSENGER,-4.4906371018558975,112.34082265890132,10.852378,39.325182,-5.3083987722872505,112.3681640625,90.98151313488566,,90.98151287147455,0.144167,,,,1,Passenger_x8116_y8996_vv.png,Passenger_x8116_y8996_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 90.98 km with time gap 0.14 h; wide SAR-AIS distance 90.98 km with time gap 0.14 h,,,
S1A_IW_GRDH_1SDV_20260216T220904_20260216T220929_063250_07F107_A8AC,2026-02-16T22:09:04Z,525005046,KM DOROLONDA,PASSENGER,PASSENGER,-6.868603635385661,112.75317842036588,25.647093,305.642606,-5.618035864654952,112.67818450927734,139.30383197894008,,139.30586846053424,0.151111,,217.26,11029523.963,2,Passenger_x16330_y18657_vv.png,Passenger_x16330_y18657_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 139.30 km with time gap 0.15 h; wide SAR-AIS distance 139.30 km with time gap 0.15 h,,,
S1A_IW_GRDH_1SDV_20260216T220904_20260216T220929_063250_07F107_A8AC,2026-02-16T22:09:04Z,525301452,KM ANUGERAH VIII,FISHING,FISHING,-6.776563151753113,111.90689037138584,0.0,0.0,-5.853742312049759,111.90673828125,102.61313868870482,,102.61313891665056,0.151111,,,,1,Fishing100_Fishing_x6979_y17614.png,Fishing100_Fishing_x6979_y17614_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 102.61 km with time gap 0.15 h; wide SAR-AIS distance 102.61 km with time gap 0.15 h,,,
S1A_IW_GRDH_1SDV_20260217T102511_20260217T102540_063257_07F153_BC42,2026-02-17T10:25:11Z,525101091,SABUK NUSANTARA 79,PASSENGER,PASSENGER,-8.30337700833737,119.06384601928497,6.471838,79.910882,-7.102936800915914,119.14295196533205,133.76734749853654,,133.76715590215892,0.580278,,287.999722,5328887.123,3,Passenger_x8020_y12603_vv.png,Passenger_x8020_y12603_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 133.77 km with time gap 0.58 h; wide SAR-AIS distance 133.77 km with time gap 0.58 h,,,
S1A_IW_GRDH_1SDV_20260217T224800_20260217T224830_063265_07F199_5C53,2026-02-17T22:48:00Z,525015053,KMP.TELUK SINGKIL,PASSENGER,PASSENGER,1.037304546711196,103.26410739658542,5.569315,68.277062,0.4023709601628517,103.35285186767578,71.28766084329676,,71.2876608969993,0.2,,,,2,Passenger_x6591_y19964_vv.png,Passenger_x6591_y19964_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 71.29 km with time gap 0.20 h; wide SAR-AIS distance 71.29 km with time gap 0.20 h,,,
S1A_IW_GRDH_1SDV_20260218T110749_20260218T110817_063272_07F1E4_7B1A,2026-02-18T11:07:49Z,525015603,KMP KUALA BATE II,PASSENGER,PASSENGER,-3.0038465049868184,107.47270463013726,2.461653,287.751111,-3.9317327325141296,107.4349594116211,103.26140024229873,,103.26120436449825,0.130278,,288.0,1801319.204,3,Passenger_x6562_y13011_vv.png,Passenger_x6562_y13011_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 103.26 km with time gap 0.13 h; wide SAR-AIS distance 103.26 km with time gap 0.13 h,,,
S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED,2026-02-18T21:51:07Z,525005017,BUKIT SIGUNTANG,PASSENGER,PASSENGER,-0.412572466806687,118.16973807605407,12.882992,148.67586,-1.1191610035302308,118.24687957763672,79.03592937851829,,79.03592901680724,0.148056,,,,1,Passenger_x17806_y7143_vv.png,Passenger_x17806_y7143_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 79.04 km with time gap 0.15 h; wide SAR-AIS distance 79.04 km with time gap 0.15 h,,,
S1A_IW_GRDH_1SDV_20260218T215132_20260218T215157_063279_07F220_27B7,2026-02-18T21:51:32Z,525005030,KM.LAMBELU,PASSENGER,PASSENGER,-1.8762590478253467,117.61289913946638,13.58725,232.014691,-2.459495168221724,117.454833984375,67.18916123457362,,67.18916155250604,0.141111,,,,2,Passenger_x15192_y6662_vv.png,Passenger_x15192_y6662_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 67.19 km with time gap 0.14 h; wide SAR-AIS distance 67.19 km with time gap 0.14 h,,,
S1A_IW_GRDH_1SDV_20260218T215132_20260218T215157_063279_07F220_27B7,2026-02-18T21:51:32Z,525401679,KM-HARTAMULIA 04,FISHING,FISHING,-2.0111443537626696,116.88766841294547,0.0,0.0,-3.617589124412151,116.88766479492188,178.62875516356033,,178.62875467295208,3.858889,,,,1,Fishing100_Fishing_x7126_y8152.png,Fishing100_Fishing_x7126_y8152_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,wide SAR-AIS distance 178.63 km with time gap 3.86 h,,,
S1A_IW_GRDH_1SDV_20260218T215157_20260218T215222_063279_07F220_ED26,2026-02-18T21:51:57Z,525023222,KM.BAHTERA SUKSES,CARGO,CARGO,-3.487411008965059,116.49498234620164,3.061311,191.29389,-3.31,116.54000092,20.35028356601906,,20.35028356601906,1.865833,,,,1,Cargo_x6370_y7814_vv.png,Cargo_x6370_y7814_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.35 km with time gap 1.87 h; wide SAR-AIS distance 20.35 km with time gap 1.87 h,,,
S1A_IW_GRDH_1SDV_20260218T215222_20260218T215247_063279_07F220_D835,2026-02-18T21:52:22Z,525005002,BARAKUDA 02,PASSENGER,PASSENGER,-5.90738579323795,116.21234344716602,16.334351,285.170399,-6.659833500291811,115.99708557128906,86.98538545011004,,86.98538545787021,0.127222,,,,3,Passenger_x6903_y17908_vv.png,Passenger_x6903_y17908_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 86.99 km with time gap 0.13 h; wide SAR-AIS distance 86.99 km with time gap 0.13 h,,,
S1A_IW_GRDH_1SDV_20260219T115028_20260219T115053_063288_07F270_3A9E,2026-02-19T11:50:28Z,525101856,KMP.ACEHHEBAT 1,PASSENGER,PASSENGER,2.6140065021119225,96.41577729967102,,338.5,1.4263586901405314,96.36486053466795,132.18174689242116,,132.18174693023724,0.158889,,,,1,Passenger_x10533_y9496_vv.png,Passenger_x10533_y9496_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 132.18 km with time gap 0.16 h; wide SAR-AIS distance 132.18 km with time gap 0.16 h,,,
S1A_IW_GRDH_1SDV_20260219T115118_20260219T115146_063288_07F270_730B,2026-02-19T11:51:18Z,416006701,HO HSIN HSING 603,FISHING,FISHING,6.346294516695312,96.777484235213,6.672886,100.348816,6.31,96.98999786376952,23.83070573294801,,23.830705322367955,1.145,,,,2,Fishing100_Fishing_x21829_y3611.png,Fishing100_Fishing_x21829_y3611_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 23.83 km with time gap 1.15 h; wide SAR-AIS distance 23.83 km with time gap 1.15 h,,,
S1A_IW_GRDH_1SDV_20260219T205511_20260219T205536_063293_07F2AC_3ED7,2026-02-19T20:55:11Z,525101077,SABUK NUSANTARA 103,PASSENGER,PASSENGER,-7.62585620971566,131.02289672365245,0.81793,87.138526,-7.79637778870165,131.02535247802734,18.96309143967112,,18.96309158712831,0.080278,,,,1,Passenger_x15627_y20079_vv.png,Passenger_x15627_y20079_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 18.96 km with time gap 0.08 h,,,
S1A_IW_GRDH_1SDV_20260219T223304_20260219T223329_063294_07F2B4_8D7A,2026-02-19T22:33:04Z,304200000,BBC SCANDINAVIA,CARGO,CARGO,-4.089967623228222,107.30790804111452,13.110585,15.90974,-3.91,107.36000061,20.829060095955484,,20.829060095955484,0.448889,,,,1,Cargo_x18276_y15517_vv.png,Cargo_x18276_y15517_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.83 km with time gap 0.45 h; wide SAR-AIS distance 20.83 km with time gap 0.45 h,,,
S1A_IW_GRDH_1SDV_20260219T223354_20260219T223421_063294_07F2B4_8FBD,2026-02-19T22:33:54Z,525015381,KMP MUSTHIKA KENCANA,PASSENGER,PASSENGER,-5.944098963593521,105.97511508673549,1.783121,102.601861,-6.699388608013839,105.9954071044922,84.014429784122,,84.01442999164196,0.435,,,,1,Passenger_x11178_y2687_vv.png,Passenger_x11178_y2687_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 84.01 km with time gap 0.43 h; wide SAR-AIS distance 84.01 km with time gap 0.43 h,,,
S1A_IW_GRDH_1SDV_20260221T113359_20260221T113424_063317_07F392_DB22,2026-02-21T11:33:59Z,416006701,HO HSIN HSING 603,FISHING,FISHING,2.71573964911984,101.1106295416754,7.889804,62.295669,1.562954622827754,101.23111724853516,128.88128039482524,,128.87505557994578,0.433611,,47.711389,436360.314,2,Fishing112_Fishing_x16751_y7230.png,Fishing112_Fishing_x16751_y7230_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 128.88 km with time gap 0.43 h; wide SAR-AIS distance 128.88 km with time gap 0.43 h,,,
S1A_IW_GRDH_1SDV_20260223T093554_20260223T093623_063344_07F4A6_8C6D,2026-02-23T09:35:54Z,525900453,KM SUN RISE I,FISHING,FISHING,-7.451208497267613,132.2865239209349,0.007748,180.0,-9.360997821644466,132.286376953125,212.35917776853282,,212.35916090677543,2.401667,,492.813611,223213.325,3,Fishing112_Fishing_x18795_y6919.png,Fishing112_Fishing_x18795_y6919_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,wide SAR-AIS distance 212.36 km with time gap 2.40 h,,,
S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,2026-02-23T11:15:19Z,525023144,SMS MULAWARMAN,PASSENGER,PASSENGER,-5.926171657536398,105.94071748038684,2.829945,86.684983,-6.702116428464617,105.94802856445312,86.28502450030773,,86.28502466641848,0.255278,,,,1,Passenger_x5819_y14171_vv.png,Passenger_x5819_y14171_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 86.29 km with time gap 0.26 h; wide SAR-AIS distance 86.29 km with time gap 0.26 h,,,
S1A_IW_GRDH_1SDV_20260223T111544_20260223T111609_063345_07F4B1_B4DD,2026-02-23T11:15:44Z,525012345,,FISHING,FISHING,-4.388476260609206,106.60984100378624,0.0,0.0,-3.2,116.19999695,1072.1913991503927,,1072.1913320791673,0.262222,,109.396389,173419.674,3,Fishing112_Fishing_x16864_y13859.png,Fishing112_Fishing_x16864_y13859_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 1072.19 km with time gap 0.26 h; wide SAR-AIS distance 1072.19 km with time gap 0.26 h,,,
S1A_IW_GRDH_1SDV_20260224T210149_20260224T210214_063366_07F57B_C945,2026-02-24T21:01:49Z,525600798,AQUA BLU,PASSENGER,PASSENGER,-0.5848566133614249,130.31883926853314,0.0,0.0,-0.821543197594231,130.31810760498047,26.31850945361666,,26.318676545593426,0.030278,,323.396111,2159081.983,2,Passenger_x16688_y6378_vv.png,Passenger_x16688_y6378_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 26.32 km with time gap 0.03 h; wide SAR-AIS distance 26.32 km with time gap 0.03 h,,,
S1A_IW_GRDH_1SDV_20260225T092002_20260225T092032_063373_07F5C5_3808,2026-02-25T09:20:02Z,525600768,,FISHING,FISHING,-5.517773439685314,135.3324291162323,,241.4,-4.310122853850752,135.3182601928711,134.2939777769313,,134.29397820880456,2.333889,,,,1,Fishing112_Fishing_x12218_y9591.png,Fishing112_Fishing_x12218_y9591_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,wide SAR-AIS distance 134.29 km with time gap 2.33 h,,,
S1A_IW_GRDH_1SDV_20260225T214321_20260225T214346_063381_07F60D_CA72,2026-02-25T21:43:21Z,525100038,KM. BIMA PUTRA,FISHING,FISHING,-2.459312365091385,118.45856015289452,0.930071,155.5,-1.7331722048396954,118.46969604492188,80.75269477737469,,80.75270976074503,0.2775,,167.8775,289168.024,2,Fishing112_Fishing_x2294_y10990.png,Fishing112_Fishing_x2294_y10990_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 80.75 km with time gap 0.28 h; wide SAR-AIS distance 80.75 km with time gap 0.28 h,,,
