candidate_type,score,scene,MMSI,Name,evidence,figure_path,vv_patch_path,vh_patch_path
spoofing,0.6742,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,525015360,FORTUNE,SAR-AIS distance 8.73 km with time gap 0.27 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\274_spoofing_525015360_3_063031_07E8E6_AD4A.png,new\Patch_RGB\Cargo_x8997_y10250.png,new\Patch_RGB\Cargo_x8997_y10250_vh.png
spoofing,0.6739,S1A_IW_GRDH_1SDV_20260209T113359_20260209T113424_063142_07ECFF_5A35,431938000,HAKUSAN,SAR-AIS distance 8.72 km with time gap 0.43 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\275_spoofing_431938000_4_063142_07ECFF_5A35.png,new\Patch_RGB\Fishing100_Fishing_x17223_y7292.png,new\Patch_RGB\Fishing100_Fishing_x17223_y7292_vh.png
spoofing,0.6724,S1A_IW_GRDH_1SDV_20260302T110748_20260302T110816_063447_07F891_3B13,525000777,KM.INTAN 61,SAR-AIS distance 8.67 km with time gap 0.13 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\276_spoofing_525000777_6_063447_07F891_3B13.png,new\Patch_RGB\Fishing112_Fishing_x6947_y11830.png,new\Patch_RGB\Fishing112_Fishing_x6947_y11830_vh.png
spoofing,0.6724,S1A_IW_GRDH_1SDV_20260303T223329_20260303T223354_063469_07F964_12E5,525900989,KM INFINITI I,SAR-AIS distance 8.67 km with time gap 0.44 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\277_spoofing_525900989_4_063469_07F964_12E5.png,new\Patch_RGB\Fishing112_Fishing_x7355_y18148.png,new\Patch_RGB\Fishing112_Fishing_x7355_y18148_vh.png
spoofing,0.6708,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,352004320,FORTUNE RICH,SAR-AIS distance 8.62 km with time gap 0.27 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\278_spoofing_352004320_3_063031_07E8E6_AD4A.png,new\Patch_RGB\Cargo_x2380_y8424.png,new\Patch_RGB\Cargo_x2380_y8424_vh.png
spoofing,0.6704,S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED,525100882,KYOKUYO,SAR-AIS distance 8.61 km with time gap 0.15 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\279_spoofing_525100882_2_063279_07F220_2CED.png,new\Patch_RGB\Cargo_x13947_y12670_vv.png,new\Patch_RGB\Cargo_x13947_y12670_vh.png
spoofing,0.668,S1A_IW_GRDH_1SDV_20260214T204549_20260214T204614_063220_07EFEA_1891,525005001,KM.CIREMAI,SAR-AIS distance 8.54 km with time gap 0.24 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\280_spoofing_525005001_4_063220_07EFEA_1891.png,new\Patch_RGB\Passenger_x23409_y5884_vv.png,new\Patch_RGB\Passenger_x23409_y5884_vh.png
spoofing,0.6651,S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7,574000180,,SAR-AIS distance 8.45 km with time gap 0.44 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\281_spoofing_574000180_5_063119_07EC28_B5F7.png,new\Patch_RGB\Cargo_x18343_y16539_vv.png,new\Patch_RGB\Cargo_x18343_y16539_vh.png
spoofing,0.6644,S1A_IW_GRDH_1SDV_20260223T220012_20260223T220037_063352_07F4E9_1494,525006040,BAHTERA NUSANTARA  _,SAR-AIS distance 8.43 km with time gap 0.00 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\282_spoofing_525006040_7_063352_07F4E9_1494.png,new\Patch_RGB\Fishing112_Fishing_x5513_y7188.png,new\Patch_RGB\Fishing112_Fishing_x5513_y7188_vh.png
spoofing,0.6547,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,525021128,KM.PANTOKRATOR,SAR-AIS distance 8.14 km with time gap 0.27 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\283_spoofing_525021128_3_063031_07E8E6_AD4A.png,new\Patch_RGB\Cargo_x10100_y6081.png,new\Patch_RGB\Cargo_x10100_y6081_vh.png
spoofing,0.6546,S1A_IW_GRDH_1SDV_20260201T214503_20260201T214528_063031_07E8E6_83C5,525015234,SEMANGAT MAS,SAR-AIS distance 8.14 km with time gap 0.25 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\284_spoofing_525015234_8_063031_07E8E6_83C5.png,new\Patch_RGB\Cargo_x8285_y5727.png,new\Patch_RGB\Cargo_x8285_y5727_vh.png
spoofing,0.6536,S1A_IW_GRDH_1SDV_20260216T220839_20260216T220904_063250_07F107_CAF8,525015668,KM DHARMA RUCITRA VI,SAR-AIS distance 8.11 km with time gap 0.14 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\285_spoofing_525015668_4_063250_07F107_CAF8.png,new\Patch_RGB\Cargo_x15279_y15010_vv.png,new\Patch_RGB\Cargo_x15279_y15010_vh.png
spoofing,0.6522,S1A_IW_GRDH_1SDV_20260307T220012_20260307T220037_063527_07FB8F_D038,525600329,PUTRA LEO SANTOSO,SAR-AIS distance 8.07 km with time gap 1.00 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\286_spoofing_525600329_7_063527_07FB8F_D038.png,new\Patch_RGB\Fishing112_Fishing_x15892_y17959.png,new\Patch_RGB\Fishing112_Fishing_x15892_y17959_vh.png
spoofing,0.6518,S1A_IW_GRDH_1SDV_20260211T093803_20260211T093831_063169_07EDFC_B4AD,525101844,SUPRABA,SAR-AIS distance 8.05 km with time gap 0.37 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\287_spoofing_525101844_1_063169_07EDFC_B4AD.png,new\Patch_RGB\Fishing100_Fishing_x22627_y14432.png,new\Patch_RGB\Fishing100_Fishing_x22627_y14432_vh.png
spoofing,0.6497,S1A_IW_GRDH_1SDV_20260307T111724_20260307T111749_063520_07FB52_4317,525500479,,SAR-AIS distance 7.99 km with time gap 1.71 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\288_spoofing_525500479_9_063520_07FB52_4317.png,new\Patch_RGB\Fishing112_Fishing_x23599_y9431.png,new\Patch_RGB\Fishing112_Fishing_x23599_y9431_vh.png
spoofing,0.6463,S1A_IW_GRDH_1SDV_20260205T102640_20260205T102705_063082_07EACD_FAAA,431448000,MYOJIN MARU NO.8,SAR-AIS distance 7.89 km with time gap 0.44 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\289_spoofing_431448000_5_063082_07EACD_FAAA.png,new\Patch_RGB\Fishing100_Fishing_x14296_y17803.png,new\Patch_RGB\Fishing100_Fishing_x14296_y17803_vh.png
spoofing,0.6436,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,525501415,KM DEWI BULAN 89,SAR-AIS distance 7.81 km with time gap 0.29 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\290_spoofing_525501415_8_063031_07E8E6_DE84.png,new\Patch_RGB\Cargo_x10995_y10227.png,new\Patch_RGB\Cargo_x10995_y10227_vh.png
spoofing,0.6399,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,563040700,ULTRALAZ,SAR-AIS distance 7.70 km with time gap 0.29 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\291_spoofing_563040700_8_063031_07E8E6_DE84.png,new\Patch_RGB\Cargo_x4462_y3557.png,new\Patch_RGB\Cargo_x4462_y3557_vh.png
spoofing,0.6363,S1A_IW_GRDH_1SDV_20260205T102546_20260205T102615_063082_07EACD_4837,352005955,PALADIN TRADER,SAR-AIS distance 7.59 km with time gap 0.43 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\292_spoofing_352005955_5_063082_07EACD_4837.png,new\Patch_RGB\Cargo_x13192_y9752.png,new\Patch_RGB\Cargo_x13192_y9752_vh.png
spoofing,0.636,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,636024602,BH LIBRA,SAR-AIS distance 7.58 km with time gap 0.27 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\293_spoofing_636024602_3_063031_07E8E6_AD4A.png,new\Patch_RGB\Cargo_x4508_y5356.png,new\Patch_RGB\Cargo_x4508_y5356_vh.png
spoofing,0.6339,S1A_IW_GRDH_1SDV_20260208T105032_20260208T105058_063126_07EC76_8C3E,636093091,BBC URANUS,SAR-AIS distance 7.52 km with time gap 0.16 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\294_spoofing_636093091_8_063126_07EC76_8C3E.png,new\Patch_RGB\Cargo_x24160_y14067.png,new\Patch_RGB\Cargo_x24160_y14067_vh.png
spoofing,0.6328,S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,351237000,KM HAKATA,SAR-AIS distance 7.48 km with time gap 0.28 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\295_spoofing_351237000_8_063031_07E8E6_F802.png,new\Patch_RGB\Cargo_x4353_y9932.png,new\Patch_RGB\Cargo_x4353_y9932_vh.png
spoofing,0.6326,S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,352002718,LOWLANDS FIDELITY,SAR-AIS distance 7.48 km with time gap 0.30 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\296_spoofing_352002718_3_063031_07E8E6_8878.png,new\Patch_RGB\Cargo_x21878_y8872.png,new\Patch_RGB\Cargo_x21878_y8872_vh.png
spoofing,0.6278,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,636019509,MOUNT ALBERTA,SAR-AIS distance 7.33 km with time gap 0.28 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\297_spoofing_636019509_3_063031_07E8E6_6469.png,new\Patch_RGB\Cargo_x2304_y13250.png,new\Patch_RGB\Cargo_x2304_y13250_vh.png
spoofing,0.6266,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,525401150,BINAMA 5,SAR-AIS distance 7.30 km with time gap 1.64 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\298_spoofing_525401150_8_063497_07FA75_313F.png,new\Patch_RGB\Fishing112_Fishing_x13857_y11819.png,new\Patch_RGB\Fishing112_Fishing_x13857_y11819_vh.png
spoofing,0.6255,S1A_IW_GRDH_1SDV_20260209T113424_20260209T113449_063142_07ECFF_153E,525129128,KM USAHA BARU SUKSES,SAR-AIS distance 7.27 km with time gap 0.43 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\299_spoofing_525129128_9_063142_07ECFF_153E.png,new\Patch_RGB\Fishing100_Fishing_x1584_y9152.png,new\Patch_RGB\Fishing100_Fishing_x1584_y9152_vh.png
spoofing,0.6251,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,538002322,SM GOSEONG,SAR-AIS distance 7.25 km with time gap 0.29 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\300_spoofing_538002322_8_063031_07E8E6_DE84.png,new\Patch_RGB\Cargo_x4427_y8358.png,new\Patch_RGB\Cargo_x4427_y8358_vh.png
spoofing,0.6251,S1A_IW_GRDH_1SDV_20260201T214438_20260201T214503_063031_07E8E6_FA44,525400013,KM.MITRA NUSANTARA,SAR-AIS distance 7.25 km with time gap 0.74 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\301_spoofing_525400013_3_063031_07E8E6_FA44.png,new\Patch_RGB\Cargo_x14754_y2847.png,new\Patch_RGB\Cargo_x14754_y2847_vh.png
spoofing,0.6246,S1A_IW_GRDH_1SDV_20260210T211856_20260210T211921_063162_07EDB8_2BA9,477131200,PACIFIC GRACE,SAR-AIS distance 7.24 km with time gap 0.32 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\302_spoofing_477131200_1_063162_07EDB8_2BA9.png,new\Patch_RGB\Cargo_x16175_y15304.png,new\Patch_RGB\Cargo_x16175_y15304_vh.png
spoofing,0.6245,S1A_IW_GRDH_1SDV_20260203T212745_20260203T212810_063060_07E9F3_7690,525801611,TONASA LINES XXUI,SAR-AIS distance 7.24 km with time gap 0.46 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\303_spoofing_525801611_0_063060_07E9F3_7690.png,new\Patch_RGB\Cargo_x3620_y4932.png,new\Patch_RGB\Cargo_x3620_y4932_vh.png
spoofing,0.6232,S1A_IW_GRDH_1SDV_20260304T105031_20260304T105057_063476_07F9B1_4C2C,525901071,ARCHIE PUTRA 03,SAR-AIS distance 7.20 km with time gap 0.16 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\304_spoofing_525901071_7_063476_07F9B1_4C2C.png,new\Patch_RGB\Cargo_x4745_y17506_vv.png,new\Patch_RGB\Cargo_x4745_y17506_vh.png
spoofing,0.6186,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,352004927,NORSE STRIDE,SAR-AIS distance 7.06 km with time gap 0.27 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\305_spoofing_352004927_3_063031_07E8E6_AD4A.png,new\Patch_RGB\Cargo_x6620_y2342.png,new\Patch_RGB\Cargo_x6620_y2342_vh.png
spoofing,0.6185,S1A_IW_GRDH_1SDV_20260205T224735_20260205T224800_063090_07EB0F_B181,574492000,HOANG PHUONG STAR,SAR-AIS distance 7.05 km with time gap 0.21 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\306_spoofing_574492000_0_063090_07EB0F_B181.png,new\Patch_RGB\Cargo_x25624_y8459_vv.png,new\Patch_RGB\Cargo_x25624_y8459_vh.png
spoofing,0.6182,S1A_IW_GRDH_1SDV_20260218T215157_20260218T215222_063279_07F220_ED26,440099000,GLOBAL TALENT,SAR-AIS distance 7.05 km with time gap 0.13 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\307_spoofing_440099000_2_063279_07F220_ED26.png,new\Patch_RGB\Fishing100_Fishing_x21146_y18387.png,new\Patch_RGB\Fishing100_Fishing_x21146_y18387_vh.png
spoofing,0.6163,S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,256556000,ALPHA HONESTY,SAR-AIS distance 6.99 km with time gap 0.28 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\308_spoofing_256556000_8_063031_07E8E6_F802.png,new\Patch_RGB\Cargo_x5953_y2915.png,new\Patch_RGB\Cargo_x5953_y2915_vh.png
spoofing,0.6111,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,440057000,PAN FORTUNE,SAR-AIS distance 6.83 km with time gap 0.27 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\309_spoofing_440057000_3_063031_07E8E6_AD4A.png,new\Patch_RGB\Cargo_x2953_y10136.png,new\Patch_RGB\Cargo_x2953_y10136_vh.png
spoofing,0.6081,S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,232012585,ANGLO RED,SAR-AIS distance 6.74 km with time gap 0.28 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\310_spoofing_232012585_8_063031_07E8E6_F802.png,new\Patch_RGB\Cargo_x3844_y1483.png,new\Patch_RGB\Cargo_x3844_y1483_vh.png
spoofing,0.6068,S1A_IW_GRDH_1SDV_20260217T224735_20260217T224800_063265_07F199_4A59,356853000,MAERSK JAKARTA,SAR-AIS distance 6.70 km with time gap 0.21 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\311_spoofing_356853000_0_063265_07F199_4A59.png,new\Patch_RGB\Fishing100_Fishing_x22890_y18663.png,new\Patch_RGB\Fishing100_Fishing_x22890_y18663_vh.png
spoofing,0.6064,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,370354000,HF FORTUNE,SAR-AIS distance 6.69 km with time gap 0.28 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\312_spoofing_370354000_3_063031_07E8E6_6469.png,new\Patch_RGB\Cargo_x13368_y7900.png,new\Patch_RGB\Cargo_x13368_y7900_vh.png
spoofing,0.605,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,636021485,MOUNT ARARAT,SAR-AIS distance 6.65 km with time gap 0.29 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\313_spoofing_636021485_8_063031_07E8E6_DE84.png,new\Patch_RGB\Cargo_x5328_y13029.png,new\Patch_RGB\Cargo_x5328_y13029_vh.png
spoofing,0.6023,S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,248876000,MARAN SEAFARER,SAR-AIS distance 6.57 km with time gap 0.28 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\314_spoofing_248876000_8_063031_07E8E6_F802.png,new\Patch_RGB\Cargo_x3587_y12887.png,new\Patch_RGB\Cargo_x3587_y12887_vh.png
spoofing,0.6011,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,477441200,CS GRACE,SAR-AIS distance 6.53 km with time gap 0.27 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\315_spoofing_477441200_3_063031_07E8E6_AD4A.png,new\Patch_RGB\Cargo_x3619_y9538.png,new\Patch_RGB\Cargo_x3619_y9538_vh.png
spoofing,0.5969,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,574013029,TAN BINH 129,SAR-AIS distance 6.41 km with time gap 0.29 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\316_spoofing_574013029_8_063031_07E8E6_DE84.png,new\Patch_RGB\Cargo_x3593_y2477.png,new\Patch_RGB\Cargo_x3593_y2477_vh.png
spoofing,0.5968,S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,636024870,MARIA D,SAR-AIS distance 6.40 km with time gap 0.28 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\317_spoofing_636024870_8_063031_07E8E6_F802.png,new\Patch_RGB\Cargo_x6346_y3304.png,new\Patch_RGB\Cargo_x6346_y3304_vh.png
spoofing,0.5957,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,353216000,CRYSTAL TIGER,SAR-AIS distance 6.37 km with time gap 0.27 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\318_spoofing_353216000_3_063031_07E8E6_AD4A.png,new\Patch_RGB\Cargo_x3388_y10259.png,new\Patch_RGB\Cargo_x3388_y10259_vh.png
spoofing,0.5943,S1A_IW_GRDH_1SDV_20260206T110659_20260206T110724_063097_07EB59_9B4E,525401071,EASTERN FAIR,SAR-AIS distance 6.33 km with time gap 0.12 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\319_spoofing_525401071_4_063097_07EB59_9B4E.png,new\Patch_RGB\Cargo_x7893_y7386.png,new\Patch_RGB\Cargo_x7893_y7386_vh.png
spoofing,0.5915,S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,636021825,YUNAGI,SAR-AIS distance 6.24 km with time gap 0.28 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\320_spoofing_636021825_3_063031_07E8E6_6469.png,new\Patch_RGB\Cargo_x4586_y13570.png,new\Patch_RGB\Cargo_x4586_y13570_vh.png
spoofing,0.5895,S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,414070000,TAO HUA HAI,SAR-AIS distance 6.18 km with time gap 0.30 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\321_spoofing_414070000_3_063031_07E8E6_8878.png,new\Patch_RGB\Cargo_x3757_y5996.png,new\Patch_RGB\Cargo_x3757_y5996_vh.png
spoofing,0.5881,S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7,525015831,KM.SENTOSA 205,SAR-AIS distance 6.14 km with time gap 0.44 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\322_spoofing_525015831_5_063119_07EC28_B5F7.png,new\Patch_RGB\Cargo_x16289_y18484_vv.png,new\Patch_RGB\Cargo_x16289_y18484_vh.png
spoofing,0.5863,S1A_IW_GRDH_1SDV_20260225T091841_20260225T091912_063373_07F5C4_0A47,525600381,PERINTIS JAYA VII,SAR-AIS distance 6.09 km with time gap 0.69 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\323_spoofing_525600381_2_063373_07F5C4_0A47.png,new\Patch_RGB\Fishing112_Fishing_x21339_y2314.png,new\Patch_RGB\Fishing112_Fishing_x21339_y2314_vh.png
spoofing,0.586,S1A_IW_GRDH_1SDV_20260203T104128_20260203T104157_063053_07E9B4_E4AE,412534000,MEI HUA HAI,SAR-AIS distance 6.08 km with time gap 0.31 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\324_spoofing_412534000_7_063053_07E9B4_E4AE.png,new\Patch_RGB\Cargo_x16143_y8495.png,new\Patch_RGB\Cargo_x16143_y8495_vh.png
spoofing,0.5857,S1A_IW_GRDH_1SDV_20260203T104157_20260203T104226_063053_07E9B4_C014,431137000,FUJI HORIZON,SAR-AIS distance 6.07 km with time gap 0.30 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\325_spoofing_431137000_6_063053_07E9B4_C014.png,new\Patch_RGB\Fishing100_Fishing_x25688_y15469.png,new\Patch_RGB\Fishing100_Fishing_x25688_y15469_vh.png
spoofing,0.5829,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,525600354,FATIMA II,SAR-AIS distance 5.99 km with time gap 0.29 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\326_spoofing_525600354_8_063031_07E8E6_DE84.png,new\Patch_RGB\Cargo_x13868_y6049.png,new\Patch_RGB\Cargo_x13868_y6049_vh.png
spoofing,0.5829,S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,477154800,OCEAN SPRING,SAR-AIS distance 5.99 km with time gap 0.28 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\327_spoofing_477154800_8_063031_07E8E6_F802.png,new\Patch_RGB\Cargo_x3902_y13796.png,new\Patch_RGB\Cargo_x3902_y13796_vh.png
spoofing,0.5824,S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,414751000,BAO XIANG LING,SAR-AIS distance 5.97 km with time gap 0.27 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\328_spoofing_414751000_3_063031_07E8E6_AD4A.png,new\Patch_RGB\Cargo_x1342_y13720.png,new\Patch_RGB\Cargo_x1342_y13720_vh.png
spoofing,0.5793,S1A_IW_GRDH_1SDV_20260206T092856_20260206T092921_063096_07EB4D_B6F9,525005246,KM.DANDELION,SAR-AIS distance 5.88 km with time gap 0.48 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\329_spoofing_525005246_1_063096_07EB4D_B6F9.png,new\Patch_RGB\Cargo_x5194_y4778.png,new\Patch_RGB\Cargo_x5194_y4778_vh.png
spoofing,0.5782,S1A_IW_GRDH_1SDV_20260202T222359_20260202T222424_063046_07E974_933D,525101804,MV HTS 88,SAR-AIS distance 5.85 km with time gap 0.40 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\330_spoofing_525101804_4_063046_07E974_933D.png,new\Patch_RGB\Cargo_x8598_y4108.png,new\Patch_RGB\Cargo_x8598_y4108_vh.png
spoofing,0.5777,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,525200516,MV.AKITSU,SAR-AIS distance 5.83 km with time gap 0.26 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\331_spoofing_525200516_4_063345_07F4B1_92F4.png,new\Patch_RGB\Cargo_x17417_y12153_vv.png,new\Patch_RGB\Cargo_x17417_y12153_vh.png
spoofing,0.5769,S1A_IW_GRDH_1SDV_20260205T102705_20260205T102717_063082_07EACD_A360,525019527,MV.KALI MAS,SAR-AIS distance 5.81 km with time gap 0.45 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\332_spoofing_525019527_7_063082_07EACD_A360.png,new\Patch_RGB\Cargo_x20107_y2457.png,new\Patch_RGB\Cargo_x20107_y2457_vh.png
spoofing,0.5766,S1A_IW_GRDH_1SDV_20260209T203834_20260209T203859_063147_07ED35_D606,525901343,SAMUDERA 802,SAR-AIS distance 5.80 km with time gap 0.36 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\333_spoofing_525901343_9_063147_07ED35_D606.png,new\Patch_RGB\Fishing100_Fishing_x18065_y17427.png,new\Patch_RGB\Fishing100_Fishing_x18065_y17427_vh.png
spoofing,0.5724,S1A_IW_GRDH_1SDV_20260202T114225_20260202T114250_063040_07E931_5E3F,525019255,MV MEGAH PASIFIC,SAR-AIS distance 5.67 km with time gap 0.29 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\334_spoofing_525019255_0_063040_07E931_5E3F.png,new\Patch_RGB\Cargo_x15948_y2176.png,new\Patch_RGB\Cargo_x15948_y2176_vh.png
spoofing,0.5704,S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,372904000,CORAL TOPAZ,SAR-AIS distance 5.61 km with time gap 0.28 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\335_spoofing_372904000_8_063031_07E8E6_F802.png,new\Patch_RGB\Cargo_x3499_y11127.png,new\Patch_RGB\Cargo_x3499_y11127_vh.png
spoofing,0.5702,S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D,525900473,KM YUDISTIRA,SAR-AIS distance 5.61 km with time gap 0.75 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\336_spoofing_525900473_4_063278_07F21A_600D.png,new\Patch_RGB\Fishing100_Fishing_x6213_y4184.png,new\Patch_RGB\Fishing100_Fishing_x6213_y4184_vh.png
spoofing,0.5673,S1A_IW_GRDH_1SDV_20260224T210149_20260224T210214_063366_07F57B_C945,525007349,BARUTAMA 01,SAR-AIS distance 5.52 km with time gap 0.03 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\337_spoofing_525007349_4_063366_07F57B_C945.png,new\Patch_RGB\Fishing112_Fishing_x21276_y5241.png,new\Patch_RGB\Fishing112_Fishing_x21276_y5241_vh.png
spoofing,0.5669,S1A_IW_GRDH_1SDV_20260302T215247_20260302T215312_063454_07F8CE_A5B8,431447000,DAWN HORIZON,SAR-AIS distance 5.51 km with time gap 0.12 h,KAPAL YG TERDETEKSI\SAR_SCENE_GALLERY_ALL\338_spoofing_431447000_2_063454_07F8CE_A5B8.png,new\Patch_RGB\Fishing112_Fishing_x17790_y7787.png,new\Patch_RGB\Fishing112_Fishing_x17790_y7787_vh.png
